conversation_id,customer_message,support_response,raw_customer_message,n_customer_turns,n_support_turns
9de4c74af0c158e1331095e6c96aa860,y'all should make an optuon to listen on seperate devices online with same account. Both of us wanna listen and download music,"Hey, we don't have any info on this right now, but we'll let the right team know it's something you'd like to see",y'all should make an optuon to listen on seperate devices online with same account. Both of us wanna listen and download music,1,1
0d006781fb2c7a1fc0bd7c2e05c05b96,Y'all need to work on ad targeting. I'm in MI and a few weeks ago got a Verizon add for NY and just got a CA Dunkin Donuts ad,"Hi Dan! Thanks for the feedback. No worries, we'll be sure to pass it on to the right folks. Anything else, let us know",Y'all need to work on ad targeting. I'm in MI and a few weeks ago got a Verizon add for NY and just got a CA Dunkin Donuts ad,1,1
d209ee5afed55715bae1e5ed9d49bf8d,Does <user> have GOOD podcasts?,"Hey there! Just to check, what type of podcasts are you into? We'll see what we can suggest",Does have GOOD podcasts?,1,1
85670fdce2024acf6190765466ae8b31,"Spotify Premium for Students, now with Hulu. 2 apps, only $4.99/month for both. <url>","2: see how that’d be useful. You can vote for the official idea here: <url> 1: Hey Tara! The student discount is only available to users who are actively in term at their college / university, but we can... Hey! We're afraid the offer doesn't cover high school students at the moment, but you can show your support at <url> Hey! We're afraid it's not possible as Hulu is only bundled with the student discount. More info about this at <url>","Spotify Premium for Students, now with Hulu. 2 apps, only $4.99/month for both.",4,4
ae8e90a957bb211167f97eab5d35a68b,I can't login with my username and i forgot my email. It says my username is not recognised. I am sure its correct. Help plz?,Hi Charlie! That doesn't sound good. Can you DM us your account's username? We'll take a look under the hood /DN <url>,I can't login with my username and i forgot my email. It says my username is not recognised. I am sure its correct. Help plz?,1,1
5b08efe234e7f9fd7755480c15ab85c5,Are you fuckibg serious? I'm paying £9.99 a month and I've been a paying customer for 4 years now😡 <url>,"Hey there! Right now, this offer’s for new subscribers only. We’d recommend checking out our new Spotify Yearly discount - 12 months for the price of 10: <url> Let us know how it goes",Are you fuckibg serious? I'm paying £9.99 a month and I've been a paying customer for 4 years now😡,1,1
262ef6c508ed851e0b25d7f9cde2bb27,"Hello, I already purcashed for spotify premium via my phone credit but the app remain free and I can't skip songs. And my balanced is already cut off by my spotify premium purchase. Can you help me fix this? Thanks. <user>",Hey! The cavalry's here. Can you DM us your account's username or email address? We'll take a look under the hood /JS <url>,"Hello, I already purcashed for spotify premium via my phone credit but the app remain free and I can't skip songs. And my balanced is already cut off by my spotify premium purchase. Can you help me fix this? Thanks.",1,1
3efe803befbe7bec81951e7b66fcd90b,Hey Chicago. These are tonight's #RapCaviarLive stage times. Watch it unfold tonight on Instagram <url> <url>,"Hey! Help's here. Can you let us know which album/track you're looking for and where you're from? We'll take a look backstage Hi Billy, sorry to hear that. Were you able to follow all of the steps at “Downloads unexpectedly removed” at <url> Got it! We’d love to have all of their stuff available, but we have some info about content here: <url> Thanks for the info. Can you let us know the device, OS, and Spotify version you're using? We'll see what we can suggest Cool! We'd like to check things backstage. Could you DM us your account's email address? /NY <url>",Hey Chicago. These are tonight's #RapCaviarLive stage times. Watch it unfold tonight on Instagram,6,5
73dc85e9cb8313e7970b9e7c053d5cca,yo fam why isn't Nujabes on spotify,"Hi there! Some licensing agreements can affect music availability. We’d love to have all of Nujabes' stuff available, but we have some info about content here: <url> Let us know if you need anything else",yo fam why isn't Nujabes on spotify,1,1
66c5b130af46eddf7543be7a18d4a786,"I don’t know how you know exactly what I want to listen to, but thank you! 💚","Hi there! We're glad to hear you're enjoying Spotify. If you need any help, just give us a shout. Otherwise, <url> 🎶","I don’t know how you know exactly what I want to listen to, but thank you! 💚",2,1
24d5e294de7a730194163070f918edd8,uhhh what happened to It's So Easy by Guns N Roses? <url>,Hey there! Looks like that song isn't available in your country at the moment. We have more info here: <url>,uhhh what happened to It's So Easy by Guns N Roses?,1,1
551b4c84b1cc53d401b8e46782c28c1d,Where did Demons & Wizards go? :'(,Hey there! Sometimes content gets temporarily removed because of licensing changes. Hopefully we'll have Demons & Wizards available again soon. We have more info here: <url>,Where did Demons & Wizards go? :'(,1,1
b09c1a6246c113dbe563b9f618503f0f,hello <user> help me please,Hey! Help's here. Can you DM us your account's email address and a bit more info about what's going on? We'll see what we can suggest /DD <url>,hello help me please,1,1
2a9f95d5d50d3e6e79d646d154f23b96,Hulu says it cannot authorize my spotify account when trying to sign for the student premium deal. Need help,"Hi Chris. Don't worry, help's here. Can you DM us your username or email address so we can take a look? /JU <url>",Hulu says it cannot authorize my spotify account when trying to sign for the student premium deal. Need help,1,1
39961ce3eafce51c8d3a1c430c4c7347,"upgraded to family account, redeem code does not work😡 what do you suggest?","Hey Paul, help's here! Can you DM us your account's email address? We'll take a look backstage /SJ <url>","upgraded to family account, redeem code does not work😡 what do you suggest?",1,1
7d2b0688cbbc0cf1825e34ef5af8700d,"hi. I have a problem. Spotify charges me 99 NOK every month, but i only have the free version. I cant find out why i am paying or if its connected to another account. Can you please help me?","Hey there, help's here! Could you shoot us a DM with your account's username and email address? We'll take a look backstage /VK <url>","hi. I have a problem. Spotify charges me 99 NOK every month, but i only have the free version. I cant find out why i am paying or if its connected to another account. Can you please help me?",1,1
91b26121eb6ad2170530601694e19b60,"hi. I want to leave my family plan, but i cant contact the moderator. Please help me. Thank you",Hey there! Can you DM us your account's email address? We'll take a look backstage /MG <url>,"hi. I want to leave my family plan, but i cant contact the moderator. Please help me. Thank you",1,1
872833db63d5e61782e71f3e61240a44,when are you adding iPhone X iOS support ?,"Hey! Don't worry, we're on it. Our developers are looking into this, and we'll keep everyone updated",when are you adding iPhone X iOS support ?,1,1
47abb3dee4d475623a6265a2aa0dca39,I've had to stop my premium account for now as funds are tight this month. I'll renew it asap as I love spotify,Thanks for letting us know Simon! We'll be right here... <url>,I've had to stop my premium account for now as funds are tight this month. I'll renew it asap as I love spotify,1,1
72579b11522984d76a6fb4cd962679be,"I have signed up and am paying for the family plan, but when I try to add family members, the screen is black. How do I fix>",Hey Susan! Help's here. Can you DM us your account's email address? We'll take a look backstage /RA <url> We'd recommend deleting your last tweet as it contains private info. We've just replied to your DM. Let's continue chatting there,"I have signed up and am paying for the family plan, but when I try to add family members, the screen is black. How do I fix>",2,2
73814c21c9323b0407cbbb52524072f4,huge shoutout to Rick B. of the support team today! He solved my problem quickly and easily and I didn't get to say thank you!,"Hey Christine! Thanks for the kind words. We'll make sure they're passed on. If you need anything else, just give us a... <url>",huge shoutout to Rick B. of the support team today! He solved my problem quickly and easily and I didn't get to say thank you!,1,1
